"","Simulated theta","Estimated theta","lower50","upper50","lower70","upper70","lower90","upper90"
"25",-1.28605007954106,-0.602626960497482,-1.00498221673604,-0.138264439815242,-1.26218597269547,0.108180242704775,-1.70078076821256,0.484955302759764
"26",0.169563854217064,0.972834645999545,0.548290826590728,1.27493208873448,0.426942862475946,1.53867933785325,0.1478757988506,1.98387557719547
"27",-0.197542715501086,-0.155083136602074,-0.623825988648524,0.170060871537246,-0.71909353891395,0.533552836906798,-1.09156770222411,0.941331044720311
"28",0.0946584178538596,-0.223655797317347,-0.480492387187958,0.315691152728408,-0.776274084053253,0.450050733520313,-1.2900995797286,0.671893501722855
"29",0.2657662670627,0.684443257164479,0.379648753279184,1.0893434634823,0.135221803311026,1.22887925135249,-0.218754137129268,1.51328569693889
"30",-0.577376532759652,-0.286138317892555,-0.516833454572698,0.323866105890149,-0.902792725677756,0.356615287518279,-1.4085784940389,0.712293908383137
"31",-1.05028073364491,-0.670167884597856,-1.0843495546697,-0.212107934762451,-1.31580575958075,0.0408922525689989,-1.90953926675066,0.355206951447463
"32",-0.0117626828496768,0.984866432856917,0.669258510588122,1.41769475531993,0.3745357133466,1.49892334269491,0.109517737940055,1.96875775558658
"33",0.220558144751904,0.420134266957803,0.126251523730599,0.845579481063183,-0.204789566247018,0.901501283439155,-0.453816163616796,1.35780085873179
"34",0.0590325530791215,0.297969886849912,-0.0148259724481752,0.739172276713185,-0.269347366054662,0.879894526827561,-0.687526236013308,1.15318229670325
"35",0.164166635079647,-0.270437199455437,-0.674456711236694,0.152947473438567,-0.899373716681949,0.394784593726146,-1.3246113543394,0.736867925087933
"36",0.382840954191096,-0.100406068061376,-0.470833074242209,0.295933895996224,-0.647257120568861,0.570090758827318,-1.1197536048867,0.888493572741626
"37",-0.24665500126165,-0.710939008239811,-1.04366332091522,-0.158916868954029,-1.41602052390118,-0.0173464699002733,-1.89329229709399,0.35123279188838
"38",-1.03511637333753,-0.325081020128855,-0.716068552739117,0.138116565106773,-0.953731483909601,0.335172635689901,-1.35257641628242,0.706204195808379
"39",-1.93719335954956,-1.30715734859956,-1.90784209548784,-0.90237606137698,-1.99094941338783,-0.441109529817992,-2.54126339717332,-0.165481007001246
"40",-0.305541337860728,-0.449677947479741,-0.797244112057977,0.0593374675192272,-1.08207166287612,0.246287460407167,-1.62225925996786,0.559743561978429
"41",-2.5843901078913,-0.819578880770669,-1.27296501503439,-0.345873959066258,-1.53105807393183,-0.0897594221641388,-2.08752331859391,0.182135351264112
"42",-1.67862481809856,-0.474882148304,-0.832743829927094,0.0533814915562922,-1.05883839780388,0.285989202327417,-1.67611500461913,0.515596258470729
"43",-2.48940860248316,-1.93277798102758,-2.3968826596144,-1.31408879642497,-2.59726795078353,-0.966094949814394,-3.1664269570073,-0.599600818504762
"44",-1.3467816784123,-1.95537455416727,-2.5051294210703,-1.4417371270616,-2.71434253973704,-1.07782576647356,-3.41378388097963,-0.793176071220766
"45",-0.0756970764437771,-0.932040238699962,-1.34882654492926,-0.419337118719699,-1.56834073683092,-0.104368724114403,-2.22666045756619,0.1203040435585
"46",-0.65917566660239,-1.29374626819496,-1.67520433481984,-0.715094743478154,-2.02924133010051,-0.547911192648675,-2.63885822135174,-0.173161089911703
"47",-2.31628967666303,-1.92880942633759,-2.45278656357858,-1.36695288097788,-2.75855765944761,-1.10667083456548,-3.31543340625697,-0.741389214314671
"48",1.63035884413864,1.23919423926111,0.891019924377625,1.64865418685592,0.608150421986291,1.76485463909844,0.358060756119823,2.19023789175699
"49",-1.6412998888784,-1.9634345802921,-2.47058028385702,-1.41346789498488,-2.61351463882372,-0.971966202862129,-3.33381762864569,-0.741997660023005
"50",-1.77062037575599,-1.97157897061405,-2.55199968838956,-1.47201104270299,-2.81419747887287,-1.13938432333565,-3.30865730641899,-0.69460936586307
"51",-0.963849899594987,-1.49278528716942,-1.88924683406952,-0.90464664827494,-2.23531210467148,-0.673297453526883,-2.83240944967924,-0.278978976321817
"52",-1.45275977662509,-2.11929443521468,-2.61014333536564,-1.47199992371557,-3.02488704673414,-1.2619733297926,-3.50554600194666,-0.781889028153432
"53",-0.297131121040703,-2.16361363137381,-2.7549090401522,-1.55698939936138,-2.94810677460569,-1.1635046512371,-3.52569460758287,-0.781207436293454
"54",-0.987563897839944,-1.41233440336978,-1.85097048186901,-0.81327200666643,-2.14233759306865,-0.572981809292248,-2.6767397390445,-0.199145368941731
"55",-1.54455707560471,-1.97385478318697,-2.4749337146108,-1.41138312553016,-2.70746021475567,-1.03931103852042,-3.34956474988847,-0.693040841803354
"56",-0.283016198366343,-1.16729408954994,-1.52309361585822,-0.565800846969083,-1.8744268140139,-0.406849368723268,-2.41634908172051,-0.0749020140323126
"57",-0.724777392837583,-0.981220919654707,-1.40864842210114,-0.51944500440586,-1.71454154691854,-0.327953074568298,-2.06740880900118,0.106300881872176
"58",-1.07831893837774,-1.97737988178771,-2.44489521035591,-1.38175954288705,-2.7402644293703,-1.04730236123531,-3.32072153636643,-0.696087911435922
"59",-1.49478453721403,-2.13178815370835,-2.52957735979181,-1.42748121499562,-2.96911781894998,-1.2632866459594,-3.40823429618942,-0.627192750778057
"60",0.0922928021677523,-0.235468943340612,-0.688587498189187,0.101348875008706,-0.815933594329857,0.360287561574078,-1.17050955161075,0.754928231076004
"61",-1.09205164775948,-1.03303471523866,-1.45813556912829,-0.507412586627638,-1.69207550822648,-0.23419701126328,-2.18742632539364,0.126551264744028
"62",-1.7870452739478,-1.47325329420073,-1.98269531129118,-0.947327324864552,-2.18310061986073,-0.649521136686978,-2.7264024906609,-0.278312234602799
"63",-1.22256746343686,-1.4050277253268,-1.77049090780546,-0.79442415748496,-2.07792489335463,-0.543099840610373,-2.69070756748792,-0.165156471605171
"64",-0.610409711277944,-0.758881183404892,-1.03904927228027,-0.190330625136832,-1.45380470176197,-0.139251959641559,-1.86935575143372,0.231286694828201
"65",-1.0544485678978,-1.15074375694221,-1.62260261044227,-0.620353300435522,-1.8210086052516,-0.305448534819473,-2.41344202600261,0.0444584329546719
"66",-1.33629261698738,-1.99978572674196,-2.50090007719618,-1.42395016284817,-2.71920102056469,-1.02616540914258,-3.35467249097242,-0.741790700483643
"67",-1.1776630197944,-2.12666985633135,-2.74797135862338,-1.62500450042927,-2.98003157531743,-1.25939516080063,-3.44577841211172,-0.648897558267077
"68",-0.635377547510492,-1.75382998522939,-2.22028567963333,-1.13262506993833,-2.48632525019231,-0.840236207715928,-3.13926129076922,-0.518095867306411
"69",-2.11537846410134,-2.12482432095944,-2.71113600043158,-1.58152763837008,-3.02502405691294,-1.28109255691253,-3.48138429589956,-0.725268723934503
"70",-1.3119555584298,-1.97087344415867,-2.35106943702366,-1.27033120647214,-2.77164392026327,-1.13553529062733,-3.27834354000276,-0.755938622540576
"71",-2.24077396626017,-1.97412245266871,-2.633144333456,-1.53001415487499,-2.68791266874084,-1.00313636001213,-3.41091067078599,-0.73740746663398
"72",-1.6467305477106,-1.4060147467726,-1.93699034827369,-0.959304787057799,-1.96678627034493,-0.428794054577083,-2.62235536059412,-0.209319399704077
"73",-1.05368545392866,-1.98149625759015,-2.3577660644845,-1.29512050113154,-2.69958579374646,-1.07303001392867,-3.22069720600055,-0.692215910381487
"74",-0.854853389399935,-1.29555000857763,-1.73994312350907,-0.736122542090538,-2.03244671237225,-0.510114569513703,-2.55661192510998,-0.13003896162973
"75",-1.85133642906325,-2.1592132236829,-2.68854123166433,-1.56754493521176,-3.04903341000235,-1.31328791800324,-3.51965601332143,-0.760025401080554
"76",-0.395722495305131,-1.6260778922837,-2.05227281189719,-0.979605775235004,-2.42929395977547,-0.773524475909938,-3.04624405135598,-0.437451487552194
"77",-0.762829065023281,-1.47991828563528,-1.89421948621053,-0.858008764400019,-2.18658247877817,-0.612620706400675,-2.73587893190903,-0.295236141086049
"78",-0.470627931668335,-1.13143735170234,-1.53761519092043,-0.602350294704696,-1.87837932662636,-0.374728373142541,-2.33996795214325,0.0444680682338807
"79",-0.299520082459495,-0.713487088301416,-1.02174021101557,-0.176002636389928,-1.35665939316102,-0.0390722132883201,-1.85566158025477,0.238468267416718
"80",-1.14266288228185,-2.10484232696991,-2.67547122033079,-1.48933315503291,-2.96601280119812,-1.17286463024473,-3.56023720573231,-0.788764466099706
"81",-1.61556708316711,-1.28735232784015,-1.69865767623638,-0.682046764417296,-2.07334640841287,-0.506115737503275,-2.52925072104433,-0.113922139285667
"82",-0.577049032371872,-0.463957619880032,-0.873794725223772,-0.0574990248216862,-1.00874454481577,0.253490292420756,-1.46310292456649,0.588111408349563
"83",-0.344728204770291,-0.93086255160266,-1.34505910377172,-0.4426777294029,-1.59168870822362,-0.213965487090829,-2.12544366305306,0.118284341048276
"84",-0.506253796443073,-0.35867863687939,-0.693105443037573,0.125049237891433,-0.992594238319461,0.257773443075135,-1.33750299625226,0.626908906838341
"85",2.49317693817623,2.97514837182417,2.34754180923539,3.38044057870101,2.1109708172945,3.69091046380597,1.86488413104726,4.3376679181587
"86",2.71185125728768,3.32618129268649,2.71908598725779,3.7729916094138,2.52504592125469,4.15221795997398,1.9625648627197,4.56367976044325
"87",2.08235530183493,3.23797870065,2.754642707773,3.91928667409059,2.36883918377135,4.11573098000913,1.95394242824405,4.61688019216576
"88",1.29389392975905,2.32020870811559,1.80598897313147,2.72165094692928,1.53664313298411,2.95934847692845,1.17401203787173,3.46570712008365
"89",0.391816943547017,1.90212202346469,1.29038772556662,2.14917901777184,1.26083644976514,2.57076625643043,0.865855320298076,2.93660342455276
"90",2.02346896523585,3.04298453538881,2.28379659941365,3.32327978114377,2.20271363403809,3.81293928842259,1.90439562260714,4.44264800039919
"91",-0.255379804794718,0.453757957676111,0.119943587661845,0.808743942216236,-0.0524251786856662,1.00724295822018,-0.476366811846376,1.32968065171537
"92",0.650385484998023,2.6830870338414,2.19808381685144,3.15315723902889,1.95648297558291,3.43746529268473,1.42213577906983,3.83200117832499
"93",0.404888050135619,1.15773409113224,0.773536496783433,1.52124823037799,0.562227650107947,1.70670633911924,0.238346047335826,2.10628763297642
"94",1.54751497420648,1.65850815375636,1.30802833876896,2.11656427136405,1.0873469105949,2.33902423981986,0.684962368473118,2.64890280178295
"95",2.818599576175,3.67476280076562,2.99086067687831,4.0761514161686,2.85425446588919,4.50382624894527,2.33991920935732,4.96559866319671
"96",2.23512098601639,3.69748075645325,3.15768013696433,4.27130384637237,2.80976602411934,4.49612501201369,2.39010164958983,5.1156284863942
"97",0.578006975955749,1.72839294135191,1.31222993518799,2.13822085156122,1.05289883497952,2.32099671394467,0.682621343085205,2.72982833204148
"98",4.52465549675742,3.66189827313993,3.1163011882018,4.20266607757318,2.87715106380113,4.5644229161232,2.45823310940903,5.12054653333985
"99",1.25299676374038,3.25127764174091,2.57577583518904,3.63389917455574,2.42531467063788,4.02529673098635,2.00142592298631,4.5597641350658
"100",1.12367627686279,2.39583016360498,1.94227373739515,2.8286814395427,1.70109429761906,3.03701144859419,1.33744232772391,3.54363756671853
"101",1.93044675302379,3.24581255664454,2.62128156130694,3.66836566312769,2.35068243881622,3.93438565189121,2.06536775588748,4.61368537951663
"102",1.44153687599369,2.58576338024243,2.02388073244638,3.02716409819709,1.7605529832901,3.30676651215346,1.44879588591483,3.88400236925623
"103",2.59716553157807,3.67914894481495,3.11222004481614,4.26590375414157,2.65307272597167,4.39558190778857,2.37189112205477,5.13877224013528
"104",1.90673275477883,3.71527586787867,2.99343502278295,4.14690662817391,2.75022522802682,4.51907994770738,2.37071336106749,5.15527208503098
"105",1.34973957701407,3.21227423268097,2.55437308543311,3.58276234946171,2.33999584955859,3.90632857231369,1.95595449320837,4.50132889605936
"106",2.61128045425243,3.68748817593313,3.26616320984368,4.38618123901396,2.74039369347774,4.43937996127406,2.36321769591694,5.02217333257202
"107",2.16951925978119,3.6857555932905,3.07572241033074,4.17103438281507,2.89547362568194,4.59672297498994,2.31607602361869,4.97756529647535
"108",1.81597771424104,3.34164602350885,2.61043251011296,3.70522143037397,2.37639895665054,4.05012717304994,2.04085137308925,4.69477591463174
"109",1.39951211540474,3.22560378355632,2.64918041566545,3.67484469807234,2.46094881737746,4.10921862609684,2.01490008777251,4.52351314361136
"110",2.98658945478653,3.35463021522267,2.75750498720098,3.78466641265011,2.49188015248309,4.10166243194311,2.16977542287818,4.79163496004085
"111",1.80224500485929,3.36682860603576,2.79617576832384,3.8847905035395,2.62484799016983,4.35991381494258,2.04176521377663,4.70155819335964
"112",1.10725137867097,2.33880036115662,1.91527183223776,2.79512336036704,1.62273848269276,2.97733064898079,1.1982263289426,3.35249714860625
"113",1.67172918918192,3.27037884640503,2.70916641213385,3.76696078069943,2.4154782071233,4.02490258521751,1.82816670123514,4.40560437608661
"114",2.28388694134083,3.05740716743318,2.53578864969782,3.58004826614728,2.17688611687139,3.74709691424101,1.83959564800357,4.34801508630053
"115",1.83984808472098,2.86160676618391,2.31139231762511,3.31114137402295,2.11023614622206,3.63031825516954,1.70295986350644,4.15717104117808
"116",1.5580040356314,3.3757125095369,2.81607008604042,3.89327965658391,2.47074110396539,4.12813397391017,2.02693881057965,4.7278899457144
"117",1.71663363282438,3.66637803693304,2.97520309033938,4.09370247877923,2.80884200261554,4.55545231453709,2.34615806340903,5.08173264243686
"118",2.25891910510828,3.70272738935602,3.02699544549531,4.13027577803025,2.81401525269929,4.50660175046777,2.29415922764169,4.91928297760092
"119",0.77891818851744,2.13287280961016,1.58459950205979,2.45433467651371,1.47090263582468,2.79933701453195,1.03775423323253,3.21086429142605
"120",1.58234109418898,3.26283292489969,2.72385091909392,3.82173323603634,2.44243692122736,4.11182190280722,1.94999299317502,4.51578085013617
"121",0.653522686358611,2.66137773006557,2.1192762708151,3.04634327862109,1.87272960098931,3.29347680283993,1.38974694310674,3.71049532556479
"122",1.24756610490817,2.46267089625176,1.94925199896113,2.89491309714241,1.72977558814726,3.20870137468771,1.32455395587899,3.6389022067819
"123",1.84061119869011,2.96840315428062,2.35898329927522,3.34939678189162,2.13056641757215,3.67021672643262,1.72138325894647,4.24141779131255
"124",2.03944326321884,3.22590389409765,2.59274478894766,3.61643897425406,2.45990589986579,4.09529799450482,2.04824775422999,4.70153238472048
"125",1.04296022355552,2.95415140302653,2.5356878494201,3.55183355938774,2.16508519548909,3.70497222506459,1.68282815126901,4.19768115957792
"126",2.49857415731365,3.19306054902729,2.68810136787141,3.71229615106478,2.45373800700699,4.06945969507775,1.89887785492214,4.47414528333425
"127",1.07678852928527,2.39438810661198,1.76843278416172,2.75125162038816,1.56532610155774,3.08784778561504,1.25753062520405,3.56542766105722
"128",1.36898966264022,1.7891303619423,1.26816847574887,2.13175821192796,1.06195642631253,2.41044999598191,0.791327187337659,2.94070799810496
"129",1.54009751184906,1.66247604148802,1.21140982732473,2.08004774105022,0.900949104099053,2.23830109004981,0.691976638302405,2.77056929415565
"130",0.696954712026707,1.1786606917166,0.768942987499755,1.50737694586809,0.581245411224023,1.73710248209992,0.246955883720999,2.13225570582208
"131",0.224050511141444,1.37573370288379,0.931825754856664,1.68246870548144,0.809072520132291,1.95733611594648,0.518463921934547,2.34572134964104
"132",1.26256856193668,0.560551494161418,0.251701721897292,0.953037219208829,0.0992553390982047,1.17218619500699,-0.241397252962109,1.45724563143804
"133",1.49488938953826,2.394220739966,1.80874017446456,2.77645471782804,1.60718727882784,3.07238167238132,1.15468150564871,3.57974862628156
"134",1.33336379786548,1.96837963452234,1.4655613458278,2.36691984319426,1.18976935774883,2.59355829403057,0.903485674441294,3.04940455469162
"135",1.43849787986601,2.21037149637191,1.76490925697709,2.6864325421165,1.41577636318055,2.82451275859662,1.17043265454291,3.36665546119263
"136",1.65717219897745,2.4077227482706,1.88681382946918,2.84940687672316,1.64012202837127,3.09495231453152,1.27778068737936,3.57190101788061
"137",1.02767624352471,1.4163395540551,1.01700371404097,1.76922117678339,0.76371858489142,1.93502412286117,0.454582824683206,2.37554249119019
"138",0.239214871448828,0.341935914957931,0.114305451633844,0.797718324895209,-0.227341542416817,0.844948251433297,-0.522698074326718,1.18792654811234
"139",-0.662862114763206,0.0326290054558259,-0.318408576250314,0.382306673850791,-0.511587462023805,0.585334435272336,-0.938606675136196,0.850891813770254
"140",0.96878990692563,1.78437317035806,1.25717991651729,2.12792485996971,1.07773129848688,2.40307840531561,0.718903202861712,2.81262263281776
"141",-1.31005886310494,-0.277990458087131,-0.570594613523341,0.189296104191942,-0.858951455364428,0.332438559416965,-1.23602777426579,0.606997048993039
"142",-0.4042935733122,0.194276614469491,-0.161469168894983,0.537332494022543,-0.35442873326321,0.753151125754982,-0.735320911125377,1.02503540694025
"143",-0.649791008174604,0.14077924529739,-0.125434810487191,0.566277944858391,-0.383896774918274,0.692918901520965,-0.771544966986871,0.981745988035754
"144",0.492835915896256,0.324902521251002,-0.0303553624314024,0.654194883434892,-0.17017241115572,0.915059233827775,-0.533494870450886,1.2424568095544
"145",1.76392051786478,2.42236024039489,1.80757655522248,2.78574604964085,1.65851685166935,3.14671958780655,1.36251716378843,3.72331719848952
"146",1.18044192770616,1.08185662346189,0.706142393152881,1.43750200562381,0.488588436559474,1.61031092981831,0.182966431630731,1.97262585815089
"147",-0.476672082354474,-0.261900729152992,-0.541937174423467,0.235049967272708,-0.871956848651897,0.350266937685279,-1.31105453282946,0.68500146266708
"148",3.4699764384472,1.88981904913163,1.43800603140187,2.27785345709517,1.230931856361,2.5111820171906,0.950989864539065,2.97501152920552
"149",0.198317705430153,1.49039968853917,1.12540585667465,1.93345153773188,0.831145493848665,2.04351021382362,0.587965328423177,2.50159981019246
"150",0.0689972185525652,0.470258884428261,0.0890586743768431,0.795188400552633,-0.0474294199428416,1.05481287832766,-0.34763103888733,1.37704648163275
"151",0.875767694713566,1.18426115527537,0.700535601310298,1.41670675091941,0.541667770587403,1.66861901990093,0.283076214961251,2.11562393360077
"152",0.386857817683466,0.439473327226766,0.145149100330594,0.823392700688241,-0.00215616312977041,1.03816021719177,-0.416834381521824,1.2229068329858
"153",1.54248647326785,1.94171264767307,1.57691240325043,2.4217886426609,1.27612592290357,2.57533369540613,0.93430909209206,3.10895668043489
"154",0.852053696468609,1.19761455219165,0.853551216608139,1.5906666999439,0.606071246246042,1.75708570991604,0.195696304673754,2.05865860364259
"155",0.295060518703846,0.304906945856058,-0.0808552797967197,0.605486956753141,-0.19913749156144,0.85510773800583,-0.601962647098079,1.11036885784402
"156",1.55660139594221,0.907986340914322,0.580503405585181,1.27152871316756,0.27153044901476,1.33636796123419,0.0702461051935024,1.78263841451829
"157",1.11484020147097,1.82108931112044,1.37578641563421,2.24462895425463,1.07335357432749,2.38443058120451,0.869198580170107,2.89936486143925
"158",0.761298655930813,1.11885276317249,0.712512575878618,1.40709103919493,0.605726169479199,1.70862371996564,0.256878623414243,2.02162577157536
"159",0.344833057094521,1.14834820315173,0.784939040806981,1.51406522083858,0.542206571966866,1.65639937789957,0.24359242170685,2.04062205623747
"160",1.93191039647631,2.43888302779222,1.8120497777649,2.77905285883297,1.69856543120118,3.19245500257359,1.28389691526489,3.72691986734626
"161",0.747565946549068,1.77968986345503,1.3227557756606,2.14958934099303,1.03422655881187,2.34015053095156,0.899707079364591,3.00175764716788
"162",0.0525723203607488,0.520117280148387,0.113387792099998,0.804514536216617,0.0242935997076392,1.05538638092199,-0.238901444863243,1.41755974053501
"163",0.617050130871698,1.0390331029555,0.596537654297861,1.31257379738971,0.515037194524885,1.59777928552642,0.24111906290926,2.00721338761459
"164",1.22920788303061,1.2154831013484,0.786097545275952,1.51366638675498,0.614027625226783,1.78138544923768,0.264293771027194,2.14958792269788
"165",0.785169026410753,1.33859776532014,0.95718152120242,1.70578921570509,0.733588421709755,1.87046839294612,0.360623764290672,2.18321671136807
"166",0.503324977321178,0.304509883198721,0.0729521458415947,0.75613595571638,-0.228781597737868,0.814578613099218,-0.501465976140985,1.15121338498613
"167",0.661954574514158,2.16022954816615,1.70866691820152,2.64200719476667,1.42937958626159,2.86001450745461,1.05173315379073,3.35977683273144
"168",1.20424004679806,2.12769365906934,1.56160117054613,2.46601635344341,1.40734355317618,2.81206918081697,0.993708108057705,3.24706160516169
"169",-2.4840157638062,-1.43119603723053,-1.90286139928696,-0.866631722152069,-2.07741314278172,-0.441061993208107,-2.70056963059758,-0.1145898687978
"170",-1.68059285813466,-2.00328457766171,-2.46259280557764,-1.31687026426183,-2.90212977000519,-1.14178742838898,-3.39754584145501,-0.604318069944401
"171",-2.60941126596503,-1.83384459174391,-2.29434094949636,-1.21825830812467,-2.54253969517159,-0.870032025221797,-3.18399472613654,-0.550315353099934
"172",-2.01536784741547,-2.04222107684941,-2.49049383057457,-1.37993337890421,-2.80468778947869,-1.05315605412809,-3.36529521666473,-0.593110681474401
"173",-1.42232275363353,-1.96957226725454,-2.42136292089849,-1.24571273738823,-3.06767719191265,-1.2453972289449,-3.45581164764288,-0.703929992034522
"174",-1.2234906891048,-1.38831296459059,-1.88597110122765,-0.831985930107728,-2.1075541028344,-0.438735992403458,-2.79104391756237,-0.149773091907029
"175",-2.21997372876812,-2.03936618728917,-2.51903053435595,-1.40618381668717,-2.92555432674169,-1.1520242311006,-3.31273437282416,-0.544357440757037
"176",-0.764359795009998,-1.83460891668005,-2.27978350082105,-1.24630560295151,-2.56064756940338,-0.931287301404732,-3.24478119783122,-0.653407290665134
"177",-1.13146636472815,-1.43559366153282,-1.78473521256883,-0.727880440483946,-2.25290324277673,-0.611503348901065,-2.91186590161845,-0.185058609754524
"178",-0.839265231373202,-1.37348596090428,-1.80278562942439,-0.788749276465551,-2.11218133042483,-0.561947321131493,-2.68293393132055,-0.181746218550576
"179",-0.668157382164362,-0.845320391374605,-1.26208286055476,-0.312741684348522,-1.41939929499699,0.0693838416885053,-2.09855451053484,0.243642677784579
"180",-1.51130018198671,-1.82488517348416,-2.30723203094708,-1.26684652443863,-2.63066810563393,-0.975084273438862,-3.07225922353858,-0.446039418487113
"181",-1.98420438287198,-1.54428717217717,-2.0624849978931,-0.972057374179782,-2.27615970503569,-0.592272942738871,-3.03626613023165,-0.292221376336528
"182",-0.945686332076738,-1.21693705973915,-1.57175202346999,-0.545418108147395,-1.96572390985063,-0.391801586186532,-2.49133306131961,0.0646415794904109
"183",-0.713365504475158,-0.967080877599667,-1.29333820338592,-0.351604246541996,-1.64881508733874,-0.19730082589427,-2.12521075255395,0.169491926858779
"184",-0.87489109614794,-1.32449646740412,-1.88217428847439,-0.81666107237162,-2.0949839884611,-0.513035681008698,-2.6136595729539,-0.105312868073149
"185",-0.769757014147415,-0.721445399244625,-1.153335239167,-0.289972105520422,-1.37231994723374,0.012869050843112,-1.86872379134785,0.346881814502767
"186",-0.551082695035965,-1.1340811050695,-1.42077705967348,-0.347216261185098,-1.89311158796118,-0.251330711200198,-2.49685096007885,0.0904900033457485
"187",-1.18057865048871,-1.09832611831275,-1.53610862932877,-0.461855709165842,-1.86913187313548,-0.178959939317263,-2.47365503897898,0.265584602353429
"188",-1.96904002256459,-1.95616229479465,-2.36085278817838,-1.17310523861603,-2.97727609743712,-1.14887446469573,-3.49902024891752,-0.636773518801479
"189",-2.87111700877663,-1.99625935149972,-2.6643643091151,-1.52513726895571,-2.83928560782524,-1.082798985767,-3.37984618582663,-0.656146598671778
"190",-1.23946498708779,-1.24449018655274,-1.60092027105998,-0.60854554636689,-1.93675032869026,-0.436272435115488,-2.59952113947212,-0.0645719913817522
"191",-3.51831375711836,-2.08391051232953,-2.62478040324772,-1.52609408915302,-2.97140634106143,-1.27708872651363,-3.3416831485876,-0.629336543341907
"192",-2.61254846732562,-2.05223647009806,-2.5995095633506,-1.46226559997123,-2.81365986705465,-1.08814295923254,-3.43489543027419,-0.753148642995042
"193",-2.85804590218802,-1.49370516575077,-2.10055045753574,-1.00972365651118,-2.23860424965104,-0.572870833117419,-2.89302609230521,-0.266502422299485
"194",-1.71541897811716,-1.4777637670432,-1.9056344449974,-0.734114296175069,-2.11717439649504,-0.308589225335488,-2.81458485212106,-0.0210584320423952
"195",-0.444334376148644,-1.28861075681884,-1.69130795488205,-0.659426974141883,-2.0974326478297,-0.480362314987326,-2.55080040613159,-0.0164486894582332
